test_id,PM2.5,PM10,O3
dongsi_aq#42,75.92190477221068,139.4307843617197,44.755959972913885
dongsi_aq#43,80.90141171969431,169.0953857701239,46.299551153419316
dongsi_aq#44,80.10150690416468,154.4369439731613,45.91792477254328
dongsi_aq#45,103.59060212056623,150.04075611835702,52.20476443070905
dongsi_aq#46,93.76200096054826,176.72663535899449,62.045493415469245
dongsi_aq#47,93.90000386533127,221.9154008959087,61.861969220085285
tiantan_aq#0,36.990647949925844,110.91043486307312,51.10779759614423
tiantan_aq#1,40.12411914145732,112.94830548168206,54.44741035119415
tiantan_aq#2,44.42320635844496,111.79455019591559,73.5515012665162
tiantan_aq#3,43.8602765133871,131.09537617360786,103.70462406438361
tiantan_aq#4,42.30037623358442,104.41632387838754,114.54035461289074
tiantan_aq#5,45.78073403616475,103.21309484435294,146.60380202989924
tiantan_aq#6,36.573100005098745,97.56140602915079,165.3523623188644
tiantan_aq#7,45.682226302516185,94.69855493673063,183.43784372428996
tiantan_aq#8,40.44488824705593,91.25170619659988,191.9524889828157
tiantan_aq#9,47.859723967341864,98.28400629704285,183.15632609307872
tiantan_aq#10,52.050519526193725,102.21212092136018,193.1470535930909
tiantan_aq#11,56.45344685300003,115.15169631543213,184.2125964486169
tiantan_aq#12,59.50566729612724,120.64405613348407,161.33977886905413
tiantan_aq#13,56.53530054266771,131.30779638798774,124.44800637406486
tiantan_aq#14,51.35676752853354,134.7207814953063,116.30621350954596
tiantan_aq#15,64.09445028335574,138.38813121175951,100.22505005516399
tiantan_aq#16,64.61873421243584,139.94512377632992,87.42592458418213
tiantan_aq#17,62.88767238083498,139.04324254134642,68.60064085590005
tiantan_aq#18,77.40117814415007,129.1619268029324,47.021826114447094
tiantan_aq#19,75.34881392055661,118.84821441728269,43.99101575822943
tiantan_aq#20,81.58546823026649,118.96231279839623,42.432775803740924
tiantan_aq#21,72.8198031939411,139.83609873014152,32.34205759920512
tiantan_aq#22,82.72086533656226,152.53196261008662,32.8881979173878
tiantan_aq#23,88.60319179450023,147.35425918382947,35.669666544766585
tiantan_aq#24,79.48295137222611,186.23337924653976,53.33419213032922
tiantan_aq#25,96.14321601538158,218.22871433058185,89.25036999448616
tiantan_aq#26,107.69530080944315,163.2312748612299,99.06214570931392
tiantan_aq#27,83.46901141252202,193.16162804363208,121.64957688069954
tiantan_aq#28,89.98766167529409,190.62944699224013,121.72600838554541
tiantan_aq#29,83.04242033437194,152.50318196617832,150.25176425829315
tiantan_aq#30,69.39743068689747,130.0614282251735,162.5506745990876
tiantan_aq#31,66.5902072500502,133.3423594907965,168.1078258450119
tiantan_aq#32,72.91524638444835,142.7442562720636,158.27566190130958
tiantan_aq#33,71.54535385187116,127.6751969109735,150.38524587039973
tiantan_aq#34,66.38682947639869,144.68587460028044,144.1844945870097
tiantan_aq#35,68.97716910314793,134.6242043273154,144.43793025933482
tiantan_aq#36,74.86644404072656,136.9726756732284,124.38017645065423
tiantan_aq#37,68.75474497087738,137.93599839318,80.87958283972625
tiantan_aq#38,73.41053452533595,135.08271934757138,81.6911247003312
tiantan_aq#39,65.01646893826444,121.57355957403084,58.18528656184185
tiantan_aq#40,59.74398169013855,130.22655122599136,61.64122677444208
tiantan_aq#41,72.57900324222484,123.9552348907441,48.455184574051685
tiantan_aq#42,65.49117889316271,120.12946490628019,47.941027478463475
tiantan_aq#43,66.38405432891284,105.1786137768542,52.36555022095175
tiantan_aq#44,69.26142152226514,145.69867748331043,43.77238849285864
tiantan_aq#45,67.17258005104827,133.20601370666122,48.066238421272466
tiantan_aq#46,63.797481608158705,144.37308496948341,59.21033982169853
tiantan_aq#47,71.02754943126216,152.64862906063914,60.827536467668885
guanyuan_aq#0,40.4479209483296,108.97749167609872,33.50709038660492
guanyuan_aq#1,44.00962373261694,103.8396468772323,45.91114216052284
guanyuan_aq#2,44.19474243448502,116.61999639845806,83.0917241013855
guanyuan_aq#3,45.8888566999651,107.2251107304078,117.55017948588791
guanyuan_aq#4,44.08733592820819,104.24581726997276,126.06437216054165
guanyuan_aq#5,45.633551030731105,94.70404224109221,143.20341989173755
guanyuan_aq#6,41.465246155188495,99.75720488970781,176.039269795085
guanyuan_aq#7,40.679674939680304,107.7472368001832,189.8417952671656
guanyuan_aq#8,43.247478346824046,88.76809766381119,184.50105564841087
guanyuan_aq#9,48.400945580432825,97.11529821544049,200.19797826698127
guanyuan_aq#10,44.69613293951255,98.9302556994117,195.64452056213176
guanyuan_aq#11,60.17382229850774,112.55512363954931,187.9150067894521
guanyuan_aq#12,56.620415183180896,113.22907566816568,151.7742268480139
guanyuan_aq#13,56.21760231569917,140.64487933918483,134.0207525643053
guanyuan_aq#14,57.52392517203587,143.52020282432775,119.3186986713985
guanyuan_aq#15,68.60255630644888,138.1247957845618,113.77543032274299
guanyuan_aq#16,65.1007294396242,133.93750475840073,118.37702997543998
guanyuan_aq#17,70.70851195084364,131.68634682953672,88.0546089455649
guanyuan_aq#18,73.66904898729518,129.11496832972037,92.74258070511169
guanyuan_aq#19,75.76493434054707,129.227318879363,51.7912857780739
guanyuan_aq#20,80.85171085168862,124.3639966895213,43.822297319094496
guanyuan_aq#21,80.2401531993889,174.68066080460116,39.01628920168125
guanyuan_aq#22,72.05705655937747,166.03682769117032,36.494028195597714
guanyuan_aq#23,84.51643854914528,173.49304094334062,35.711095333223746
guanyuan_aq#24,85.65682891382866,200.45050210214612,51.88718476255004
guanyuan_aq#25,87.8144179009755,219.48754122196223,81.34222284751408
guanyuan_aq#26,111.18573714137936,187.44382180367484,98.7134542350317
guanyuan_aq#27,89.55351576853018,186.92039666978013,129.66204039758208
guanyuan_aq#28,92.7188685040666,198.48353377258564,133.21767558090534
guanyuan_aq#29,83.18864661948314,175.04264050974274,143.58318440874703
guanyuan_aq#30,85.88757879468427,152.69530541398433,177.25071272864125
guanyuan_aq#31,80.86517640447782,156.51330951914562,184.7263631499256
guanyuan_aq#32,88.42180458828074,143.13038035942978,183.44004502898116
guanyuan_aq#33,80.80706859315863,129.79418219410894,158.79748646829304
guanyuan_aq#34,90.05134999186434,138.40666242407644,160.19154655608602
guanyuan_aq#35,74.56187777698396,154.86454197615498,157.08270708494206
guanyuan_aq#36,85.96250858524886,151.47452168881006,118.87049352950548
guanyuan_aq#37,81.01382860260375,164.01644258060958,107.90432117044918
guanyuan_aq#38,89.43966489888949,148.06046477745338,96.58506131693899
guanyuan_aq#39,91.65886063906721,159.0973394843594,79.36761509574647
guanyuan_aq#40,82.41946599698063,148.57937744163016,80.718542794815
guanyuan_aq#41,78.08631736973034,125.24155845445136,78.41783132940563
guanyuan_aq#42,95.59541396893677,137.6752718575475,51.62893156868419
guanyuan_aq#43,81.85045156186733,131.79419170562358,58.89504972392376
guanyuan_aq#44,87.43151956484495,178.810445651309,51.517365106289
guanyuan_aq#45,82.81066970158876,177.1650834139386,51.130632109047305
guanyuan_aq#46,80.9616291561068,178.9453018020656,61.271838668014276
guanyuan_aq#47,84.09830284631637,175.83219878492625,61.965085991726895
wanshouxigong_aq#0,44.25651208328675,107.68419609222435,25.505589928445296
wanshouxigong_aq#1,43.34370689113656,116.55836407900058,56.258495562772396
wanshouxigong_aq#2,45.940730815755785,105.86683342973438,71.1666745628952
wanshouxigong_aq#3,45.75490947148404,125.38967681405809,104.28995334555056
wanshouxigong_aq#4,49.5679474396848,116.93076178324527,110.9138344501709
wanshouxigong_aq#5,49.28168236841708,105.75042051280957,132.0190350164639
wanshouxigong_aq#6,47.775050964442656,109.0554917936816,162.5194940668573
wanshouxigong_aq#7,49.162391961955244,111.18594787662168,181.333188688885
wanshouxigong_aq#8,47.14116792742664,103.69237370593784,186.62575802269
wanshouxigong_aq#9,48.45633442608111,108.7563213735356,183.65374428727836
wanshouxigong_aq#10,55.784903992994,111.0300284719492,188.37122020150207
wanshouxigong_aq#11,57.49728494242114,118.48887892411969,186.1993779876953
wanshouxigong_aq#12,62.163429752586595,123.73213702012598,150.70269232413096
wanshouxigong_aq#13,62.65457949653098,141.1205186128003,114.93677924634045
wanshouxigong_aq#14,64.59364103040703,148.98097400089046,104.43026571287665
wanshouxigong_aq#15,68.72728896337021,150.84892195235358,101.66718647609814
wanshouxigong_aq#16,70.04693541362613,156.1579399869065,102.58579126190929
wanshouxigong_aq#17,76.25267982935826,162.51606380231476,66.27498729848644
wanshouxigong_aq#18,74.06342068228298,158.5860903151771,55.998782506556395
wanshouxigong_aq#19,74.84985315664397,135.0471099396305,48.9767435618156
wanshouxigong_aq#20,78.64256457977801,138.3381280670605,34.720033896958284
wanshouxigong_aq#21,70.86752417040861,157.97138606187366,26.90770534436627
wanshouxigong_aq#22,82.23237652846396,183.73919044333286,31.167346761597386
wanshouxigong_aq#23,85.05156089651094,176.52604710118146,32.23498997137401
wanshouxigong_aq#24,91.3410507825982,217.39266139286158,50.190932240758066
wanshouxigong_aq#25,108.36245031717183,245.4027947819285,88.32767807257231
wanshouxigong_aq#26,116.13949924943948,198.6297478364711,99.0011558921085
wanshouxigong_aq#27,102.51375492634813,206.35374777022503,115.01381424661389
wanshouxigong_aq#28,92.26778047844178,198.20717539887852,129.62078313726894
wanshouxigong_aq#29,92.82806665485113,163.34593183799882,144.86695858394398
wanshouxigong_aq#30,82.57874037929874,148.21046953951318,165.20770320499338
wanshouxigong_aq#31,81.88621594543922,136.79219505690656,163.2131888674077
wanshouxigong_aq#32,86.37322400992797,143.20140013645315,156.8446170815339
wanshouxigong_aq#33,81.48094017606722,125.56789755762522,147.32314083525782
wanshouxigong_aq#34,90.14721962445853,132.94041750819494,135.701417177235
wanshouxigong_aq#35,66.57697019177289,141.1240480892767,127.75801966147684
wanshouxigong_aq#36,92.85601014202636,148.19313060019502,115.9427262454713
wanshouxigong_aq#37,94.8519614694116,161.99772866515562,84.4884313545162
wanshouxigong_aq#38,78.29034040399874,161.31450640850662,81.67091468412019
wanshouxigong_aq#39,71.50721683492667,143.46114226908068,61.67724244321693
wanshouxigong_aq#40,70.15174282782154,135.50608061664093,63.028575820355904
wanshouxigong_aq#41,74.31699921211634,136.94114354183515,48.94564324980996
wanshouxigong_aq#42,81.0185201608534,136.49295349441388,51.202020890962814
wanshouxigong_aq#43,69.25427003588608,128.66227436714777,55.778041845947975
wanshouxigong_aq#44,81.80230734150814,185.964096446331,49.934164169062136
wanshouxigong_aq#45,98.56988331809204,140.71088672333573,54.97151776212271
wanshouxigong_aq#46,93.80233862520424,187.8921408896328,53.860379096376654
wanshouxigong_aq#47,103.54348154638004,247.732057176005,56.34569774478158
aotizhongxin_aq#0,41.884509985107385,118.18909013274752,32.06949653727767
aotizhongxin_aq#1,45.05267127589022,106.55912956254532,67.61579649245523
aotizhongxin_aq#2,42.526083322979176,101.64606832001577,87.07905682896502
aotizhongxin_aq#3,46.066607973077666,105.05509966033236,115.026317346587
aotizhongxin_aq#4,44.812116878936386,96.98444987995596,122.71423452675613
aotizhongxin_aq#5,43.33754187003081,101.34783897947436,139.58574534650984
aotizhongxin_aq#6,42.32426185742847,93.5935133130648,170.92694620398066
aotizhongxin_aq#7,41.41103836064277,101.6319521149642,197.0467645447301
aotizhongxin_aq#8,42.67339212500384,88.99997377867679,203.9640281566391
aotizhongxin_aq#9,41.96638898748093,103.27582155766432,200.893722095291
aotizhongxin_aq#10,46.12060171188467,100.3905370827272,198.1481285744095
aotizhongxin_aq#11,52.5649466875628,111.70739655635474,187.5554206980189
aotizhongxin_aq#12,50.3765235933338,127.14867930080796,156.85519448555362
aotizhongxin_aq#13,49.27505956473548,135.7169797861255,145.6710676259166
aotizhongxin_aq#14,47.560699773311654,145.36829325448073,122.87585651593695
aotizhongxin_aq#15,64.15151762676558,144.16483460482544,120.21482794231837
aotizhongxin_aq#16,59.63004109424232,141.4575685090716,99.32583252383594
aotizhongxin_aq#17,67.89149222435076,144.8678867348936,89.86425347190634
aotizhongxin_aq#18,65.88216339400505,142.26285066557534,81.45335505757527
aotizhongxin_aq#19,61.38876235241103,146.99508446334318,50.17561247424649
aotizhongxin_aq#20,72.94455097930326,136.35320191934758,36.10787826884468
aotizhongxin_aq#21,72.81612367118899,158.05433162833137,35.714122002625864
aotizhongxin_aq#22,66.94394884220286,181.75195441401038,34.8022349206349
aotizhongxin_aq#23,78.49903125272006,163.10799349576598,37.231546821547376
aotizhongxin_aq#24,91.76583401025324,187.21348486384997,46.97007730338859
aotizhongxin_aq#25,89.92042748505722,191.81534934238877,84.68537573136902
aotizhongxin_aq#26,116.36319060934255,180.28836554685287,106.25423605084607
aotizhongxin_aq#27,84.67774545340424,174.9432911937416,122.63305956676632
aotizhongxin_aq#28,88.77493532109055,178.38188553789112,126.54773952247062
aotizhongxin_aq#29,84.24126110420475,167.19862722441468,150.3722444420504
aotizhongxin_aq#30,81.45961561462684,147.82772803361397,176.88978171900982
aotizhongxin_aq#31,78.03993120890485,142.3510839035747,181.73331017993723
aotizhongxin_aq#32,85.0584048607103,161.92054795649452,168.8114631463041
aotizhongxin_aq#33,82.07121799600094,128.34148763957418,161.0572368036374
aotizhongxin_aq#34,80.96714557987923,133.75230285105005,154.0740069769727
aotizhongxin_aq#35,74.16340393679025,147.95484318263274,161.022018247434
aotizhongxin_aq#36,89.16225157672017,161.15642418044982,128.61779226976662
aotizhongxin_aq#37,82.73968183152667,169.57872600112088,109.0620893465227
aotizhongxin_aq#38,99.75406313480256,159.9852806591147,103.60311252113529
aotizhongxin_aq#39,77.96016499018795,148.2800897589651,88.46365000075242
aotizhongxin_aq#40,85.41249027254369,155.57837192855132,78.92779625150267
aotizhongxin_aq#41,75.50166606038688,144.9855179776493,69.6404624291164
aotizhongxin_aq#42,77.185743967592,153.80644896506513,53.508499884034634
aotizhongxin_aq#43,82.78067381596136,176.1433707336603,57.8441811882427
aotizhongxin_aq#44,80.64774840050352,201.84225101493846,52.43023028498971
aotizhongxin_aq#45,93.92874654719358,190.01498648588998,54.420984054334276
aotizhongxin_aq#46,101.03631737275663,232.05743709429677,64.11693800595057
aotizhongxin_aq#47,99.61575613767269,244.94904975893303,59.61112771170775
nongzhanguan_aq#0,42.668625510742224,104.30401023733098,32.303548454842186
nongzhanguan_aq#1,45.78986952532757,105.31302358065255,56.2775998738445
nongzhanguan_aq#2,43.33068768536172,89.23028987634507,73.2803264535157
nongzhanguan_aq#3,42.6938826442976,90.43350675650049,111.8008935305658
nongzhanguan_aq#4,46.68663157412468,87.7190337553949,113.24360437729227
nongzhanguan_aq#5,39.90337939069328,88.8997380562431,138.81094796421317
nongzhanguan_aq#6,37.99560782770969,88.58685173769798,166.1980349238248
nongzhanguan_aq#7,35.305572643056564,86.6064097591653,180.59743985400155
nongzhanguan_aq#8,38.671275055450145,81.07747521067826,190.16734817970328
nongzhanguan_aq#9,43.86780483697567,95.33709221218076,186.7667164096692
nongzhanguan_aq#10,45.48171612376142,87.83678014847783,189.64392418432075
nongzhanguan_aq#11,48.70301707363089,98.28453006727142,178.14973745659614
nongzhanguan_aq#12,52.00835410678784,103.0779292228873,142.48905166196815
nongzhanguan_aq#13,50.77312465848756,118.21853903208618,130.87763583914833
nongzhanguan_aq#14,48.068155358406926,128.23196151862322,110.72227778263994
nongzhanguan_aq#15,59.6565808099454,121.0070462494718,103.37773513205995
nongzhanguan_aq#16,57.99013270447921,121.77518393801444,100.2468755945076
nongzhanguan_aq#17,63.29270040903264,121.60662544661574,75.77587325061086
nongzhanguan_aq#18,52.43946123716067,123.24850112366741,59.80542616598061
nongzhanguan_aq#19,70.67489784099602,132.96450639101417,53.82393383752076
nongzhanguan_aq#20,65.58631619203778,120.29896506787857,42.90019051334437
nongzhanguan_aq#21,63.87424188639284,153.63486993756604,31.264416932816264
nongzhanguan_aq#22,63.449953707319324,183.95765796308063,34.8549738603842
nongzhanguan_aq#23,75.00888379631934,183.3357618380503,34.93462359701614
nongzhanguan_aq#24,76.5185429994465,193.9269035488248,44.984015326423865
nongzhanguan_aq#25,81.9932994956958,191.4346112952213,84.99739782865066
nongzhanguan_aq#26,109.42828520639765,155.35143040280656,97.07569307733479
nongzhanguan_aq#27,80.14109508329597,166.81136468410526,115.64128548695619
nongzhanguan_aq#28,87.30139656697628,165.47582332072002,119.81322443701124
nongzhanguan_aq#29,77.05205432660543,150.40845862796291,140.84205851212974
nongzhanguan_aq#30,68.96925877274778,110.75806502484915,165.17786725744327
nongzhanguan_aq#31,69.54699567542974,115.64283041740288,173.1839456026856
nongzhanguan_aq#32,70.09378574117508,114.22472279153985,169.16423681712706
nongzhanguan_aq#33,68.14466348887693,106.44171936592501,146.0240430917612
nongzhanguan_aq#34,72.74828811451474,115.63966698643263,145.58808251128428
nongzhanguan_aq#35,67.32049046164741,121.32349039115331,134.78795697466128
nongzhanguan_aq#36,77.35782590151345,124.68362042204927,117.36028720452137
nongzhanguan_aq#37,82.0192267312965,134.37356941588376,99.44916749653216
nongzhanguan_aq#38,84.62569628700814,131.84095787261975,88.4078190752193
nongzhanguan_aq#39,68.3195558988982,118.55008243494612,74.81895423236868
nongzhanguan_aq#40,75.63729504350889,140.85781441348684,68.15375165958832
nongzhanguan_aq#41,64.43688400497743,128.48008417410492,63.455619110698535
nongzhanguan_aq#42,71.98980649152148,134.3231147689437,53.9726507217365
nongzhanguan_aq#43,74.88078027573656,117.98646837194102,54.07484665210233
nongzhanguan_aq#44,88.1875135913019,156.53276087103794,45.33888537306434
nongzhanguan_aq#45,77.57891047952306,124.69649394660648,52.21664649556794
nongzhanguan_aq#46,79.37697974008971,177.71535266494723,58.410091697930014
nongzhanguan_aq#47,83.8005409828323,160.51987700802633,58.67640649250081
wanliu_aq#0,37.00370844411539,94.38585143261558,43.80063304508578
wanliu_aq#1,42.61012191461323,93.28255310905894,71.89708194331381
wanliu_aq#2,39.8745605984217,96.4611551157701,88.67473325529528
wanliu_aq#3,43.15290812481044,94.96924796745371,113.94414728920948
wanliu_aq#4,45.205227337638206,101.20369951119842,124.04604046495784
wanliu_aq#5,41.92555817852828,102.02240691219922,142.03036382826787
wanliu_aq#6,38.85370344470451,95.24305478317392,172.57270679909686
wanliu_aq#7,42.245360155075815,106.29195982257386,193.43731346559844
wanliu_aq#8,42.184708134318925,105.71817384533209,196.98204734399857
wanliu_aq#9,44.671318085344154,105.7384848976072,188.38114005211602
wanliu_aq#10,47.98265672828787,102.5331704684737,184.7863336621193
wanliu_aq#11,58.73474038796584,115.47627283015706,183.7363839886859
wanliu_aq#12,52.00597284939364,123.5432610015316,151.7704275857971
wanliu_aq#13,56.76182572006989,140.1911389805415,134.38726932203295
wanliu_aq#14,55.356954400576775,142.6916340211962,119.02068327212
wanliu_aq#15,62.152204147530114,152.39816488697227,106.90969436295653
wanliu_aq#16,56.50789004832128,149.1811041284947,100.41986218131376
wanliu_aq#17,67.39861352959055,142.94550862107766,74.18816130318748
wanliu_aq#18,59.313647224521524,126.18379172691259,69.3999271124754
wanliu_aq#19,58.478566056431475,121.77886215939895,61.056379639050405
wanliu_aq#20,62.75858825945643,115.57150889821062,39.86000878905801
wanliu_aq#21,63.12868878823173,157.6246350139169,41.99629366700084
wanliu_aq#22,65.0609834728714,171.77135433998126,42.3055133029087
wanliu_aq#23,68.46922290960335,155.53075219898744,45.260447358094815
wanliu_aq#24,81.36035724189209,197.08985836544014,51.429975306083925
wanliu_aq#25,90.6942216213497,223.85316074133456,87.35475307545263
wanliu_aq#26,109.62849305625143,184.3714204553112,102.78345331006264
wanliu_aq#27,87.18048067883636,178.1711171800646,114.64826914305121
wanliu_aq#28,84.01634069938281,220.8417857479125,135.9163630328559
wanliu_aq#29,75.60656242418519,167.28223278167417,146.0221537097743
wanliu_aq#30,77.72614785808703,162.6591417828101,171.02563190364657
wanliu_aq#31,77.54259443520667,147.28652529633766,183.4185203128524
wanliu_aq#32,72.49939258406098,147.6597195788651,167.2976760534268
wanliu_aq#33,76.67772932470696,142.43913071770334,150.12001701693976
wanliu_aq#34,74.77422592810606,157.0288966383494,146.88312640328752
wanliu_aq#35,65.12462615907073,155.84253380096013,140.0715159180543
wanliu_aq#36,75.92323909131993,156.89471707349153,128.82545459396368
wanliu_aq#37,79.73150281576861,159.75002148398275,100.2686376471184
wanliu_aq#38,76.35275487600758,160.16996849714926,87.97192984730705
wanliu_aq#39,71.13394176298182,148.85350062922566,64.91631674717247
wanliu_aq#40,74.88856054699566,155.70840382590504,60.51407272726693
wanliu_aq#41,72.30691488010135,134.6313057324343,55.48112880185517
wanliu_aq#42,73.58503784104524,137.79599123138993,56.93253959074018
wanliu_aq#43,74.57753053999588,146.49212726427118,58.266833317248754
wanliu_aq#44,80.60053120568492,185.40360115149016,53.679412249846614
wanliu_aq#45,90.48379542668123,178.06897239661774,59.813498435443115
wanliu_aq#46,95.66626113304727,218.24733565509814,60.536791334319744
wanliu_aq#47,94.02869656013664,242.83481943864555,66.40367964675343
beibuxinqu_aq#0,28.001471747665647,77.33616827331505,54.65002881590048
beibuxinqu_aq#1,26.088560381133146,82.47966098010669,65.59315258179913
beibuxinqu_aq#2,28.67764482567901,79.44128548110149,86.56488453185915
beibuxinqu_aq#3,29.215217773902268,85.78255796465086,105.78393246470726
beibuxinqu_aq#4,25.706425478572665,96.38330536323609,126.01891239271806
beibuxinqu_aq#5,25.56038487185237,88.73942359122557,137.25670336374404
beibuxinqu_aq#6,28.202049413585872,91.89868544391754,143.15527202579503
beibuxinqu_aq#7,29.607194594719797,97.46662066031813,153.77392964674175
beibuxinqu_aq#8,26.75834381609593,88.34327715839457,168.7453256119867
beibuxinqu_aq#9,29.165844807775866,111.3134737260823,167.14303170542237
beibuxinqu_aq#10,29.825914471717397,106.65169606958881,166.0791197801075
beibuxinqu_aq#11,37.574012434894925,111.55250065770642,170.7796885873787
beibuxinqu_aq#12,35.138253043993394,115.24213003077423,152.34579670306675
beibuxinqu_aq#13,38.43710297785557,109.6399060429266,119.63822670012112
beibuxinqu_aq#14,38.32987009379128,120.1237471781648,109.946993262019
beibuxinqu_aq#15,40.379239347666385,120.46512984945366,94.81376770213724
beibuxinqu_aq#16,36.701259696818404,119.83473397128245,85.01132181829325
beibuxinqu_aq#17,38.491813130860365,119.69301345479609,65.31266838997738
beibuxinqu_aq#18,40.4390370823473,118.26920316624451,55.89796913306118
beibuxinqu_aq#19,36.092399278878524,124.69954361125109,54.744298959944274
beibuxinqu_aq#20,44.707225111288864,103.81484046868346,30.967142099385033
beibuxinqu_aq#21,45.97738652435548,124.98695985835757,35.22346595461453
beibuxinqu_aq#22,40.6215552751299,130.404987792717,28.69316427397151
beibuxinqu_aq#23,46.20466116718807,145.27369909949473,34.51030001046887
beibuxinqu_aq#24,56.153925138032825,161.739805738121,49.912527140894454
beibuxinqu_aq#25,49.56226178729525,140.10631103494956,77.59288849670776
beibuxinqu_aq#26,49.72988498531662,134.18164834858538,96.60504763598111
beibuxinqu_aq#27,51.25080059608474,152.22004567086702,102.7490909858662
beibuxinqu_aq#28,56.540339762319896,124.48589005589876,127.45548090267393
beibuxinqu_aq#29,51.39874200316693,140.30821406943096,131.36902936135286
beibuxinqu_aq#30,46.89658449667046,132.44265555113878,149.10421706811798
beibuxinqu_aq#31,48.32108190765162,131.51013650344117,160.21120199626102
beibuxinqu_aq#32,49.61644702967314,141.81646128170846,147.70248231359332
beibuxinqu_aq#33,52.69214416627448,140.59048199539947,159.32222395233882
beibuxinqu_aq#34,46.10483581662994,143.47633137039338,158.3979264113698
beibuxinqu_aq#35,48.28255503974408,141.32729014266732,144.85643146396959
beibuxinqu_aq#36,56.328270842645956,149.20945418791234,135.6180768203586
beibuxinqu_aq#37,62.0701637299305,157.63383066180324,106.2617755788999
beibuxinqu_aq#38,58.63136609111641,128.6116962327358,84.58522088850856
beibuxinqu_aq#39,57.89523125231138,133.08322103303593,65.14201525024195
beibuxinqu_aq#40,55.199927651125066,127.43949931745256,58.12266480779775
beibuxinqu_aq#41,53.347639348017616,129.5983779353096,49.32634810646687
beibuxinqu_aq#42,51.4188783930194,127.99593755105451,42.98172510135056
beibuxinqu_aq#43,50.43670485688329,112.77111201185326,43.07659063687736
beibuxinqu_aq#44,55.753781465226496,119.6996417890145,38.39745107614984
beibuxinqu_aq#45,66.84451742377699,134.45872201727443,45.203406732771434
beibuxinqu_aq#46,59.1890045648683,122.69967376842828,53.2321695531398
beibuxinqu_aq#47,54.33547652062186,162.7737617625529,56.56778555319568
zhiwuyuan_aq#0,29.10821908931303,75.5403267093353,54.55297154481218
zhiwuyuan_aq#1,29.168741659159327,75.44228627217046,68.3853326186989
zhiwuyuan_aq#2,28.842563367517144,79.93564163171273,91.59832266048821
zhiwuyuan_aq#3,28.967492838477717,86.83587959471741,118.80732689752159
zhiwuyuan_aq#4,30.063355037949083,82.30634162972947,127.2394954670294
zhiwuyuan_aq#5,31.48234293911028,73.5515559603432,134.31725082656348
zhiwuyuan_aq#6,32.456524710292,79.07440449694663,165.1529084115955
zhiwuyuan_aq#7,30.897388062234093,89.81902499548424,175.72798991510362
