test_id,PM2.5,PM10,O3
dongsi_aq#42,83.5095453733383,140.29478249358877,45.689943036246405
dongsi_aq#43,82.02021137395849,139.06808918720415,42.423963314416376
dongsi_aq#44,80.14780172606629,141.80251866344966,38.004941853910324
dongsi_aq#45,83.25029390065521,141.26169153259625,38.81289961790947
dongsi_aq#46,85.98517024828705,142.6262312573136,39.47275118653574
dongsi_aq#47,87.94575522020105,151.3203596683307,42.00966851283217
tiantan_aq#0,36.990647949925844,110.91043486307312,51.10779759614423
tiantan_aq#1,40.12411914145732,112.94830548168207,54.44741035119415
tiantan_aq#2,44.42320635844496,111.79455019591559,73.5515012665162
tiantan_aq#3,43.8602765133871,131.09537617360786,103.70462406438361
tiantan_aq#4,42.30037623358442,104.41632387838754,114.54035461289074
tiantan_aq#5,45.78073403616475,103.21309484435294,146.60380202989924
tiantan_aq#6,36.573100005098745,97.56140602915079,165.3523623188644
tiantan_aq#7,45.682226302516185,94.69855493673063,183.43784372429002
tiantan_aq#8,40.44488824705593,91.25170619659988,191.9524889828157
tiantan_aq#9,47.859723967341864,98.28400629704285,183.15632609307872
tiantan_aq#10,52.050519526193725,102.21212092136018,193.1470535930909
tiantan_aq#11,56.45344685300003,115.15169631543213,184.2125964486169
tiantan_aq#12,59.50566729612724,120.64405613348407,161.33977886905413
tiantan_aq#13,56.53530054266771,131.30779638798774,124.44800637406486
tiantan_aq#14,51.35676752853354,134.7207814953063,116.30621350954596
tiantan_aq#15,64.09445028335574,138.38813121175951,100.22505005516399
tiantan_aq#16,64.61873421243584,139.94512377632992,87.42592458418213
tiantan_aq#17,62.88767238083498,139.04324254134642,68.60064085590005
tiantan_aq#18,77.40117814415007,129.1619268029324,47.021826114447094
tiantan_aq#19,75.34881392055661,118.84821441728269,43.99101575822943
tiantan_aq#20,81.58546823026649,118.96231279839623,42.43277580374093
tiantan_aq#21,72.8198031939411,139.83609873014152,32.34205759920512
tiantan_aq#22,82.72086533656226,152.53196261008662,32.8881979173878
tiantan_aq#23,88.60319179450023,147.35425918382947,35.669666544766585
tiantan_aq#24,93.34777523708858,157.85016761565566,41.929453016073815
tiantan_aq#25,96.74453332356217,164.62707206157802,60.43617675101837
tiantan_aq#26,98.40697091139404,168.88778677327147,90.54801364987937
tiantan_aq#27,97.0502301094092,173.26710403385812,116.10340120226128
tiantan_aq#28,96.06707611084258,170.01192843440157,138.2469402070343
tiantan_aq#29,97.59580285614494,182.71577129627465,157.30301289905756
tiantan_aq#30,91.97935663028903,163.38327736206716,163.30758319084984
tiantan_aq#31,85.76492480577859,147.64259740785212,170.03572096720174
tiantan_aq#32,85.73742564222559,142.3961490658889,170.82877317356898
tiantan_aq#33,85.81678776347526,139.69120083629272,157.16032541501957
tiantan_aq#34,89.87093941965334,145.63072968033725,137.14346034858792
tiantan_aq#35,92.01001953531565,151.85755914463948,130.16547635274873
tiantan_aq#36,94.76964645737655,158.67418741443183,107.63495596345079
tiantan_aq#37,98.65429939950475,155.60459736123087,90.1800633534952
tiantan_aq#38,94.82882145923584,151.54643444800288,76.7085413522191
tiantan_aq#39,95.82893761414877,146.56258610614478,63.236250531470574
tiantan_aq#40,91.67055924425614,142.27105379413118,56.892071004771616
tiantan_aq#41,88.3871057543043,135.74299566832406,52.45160710888381
tiantan_aq#42,88.53184021688696,129.49324439719248,43.80407095038357
tiantan_aq#43,86.56820964806694,129.68517497752183,40.01934961447819
tiantan_aq#44,82.63374364510027,133.70161129155562,36.65222548708737
tiantan_aq#45,83.44693112205493,133.12179040391618,37.87626795422899
tiantan_aq#46,91.49990706813612,133.68545250217005,37.824136632372976
tiantan_aq#47,90.75374684651109,141.01770337318897,40.290307042674925
guanyuan_aq#0,40.4479209483296,108.97749167609872,33.50709038660492
guanyuan_aq#1,44.00962373261694,103.8396468772323,45.91114216052284
guanyuan_aq#2,44.19474243448502,116.61999639845806,83.0917241013855
guanyuan_aq#3,45.8888566999651,107.22511073040779,117.55017948588792
guanyuan_aq#4,44.08733592820819,104.24581726997276,126.06437216054165
guanyuan_aq#5,45.633551030731105,94.70404224109221,143.20341989173755
guanyuan_aq#6,41.465246155188495,99.7572048897078,176.039269795085
guanyuan_aq#7,40.679674939680304,107.7472368001832,189.8417952671656
guanyuan_aq#8,43.247478346824046,88.76809766381119,184.50105564841087
guanyuan_aq#9,48.40094558043282,97.11529821544049,200.19797826698127
guanyuan_aq#10,44.69613293951255,98.9302556994117,195.64452056213176
guanyuan_aq#11,60.17382229850774,112.55512363954931,187.9150067894521
guanyuan_aq#12,56.620415183180896,113.22907566816568,151.7742268480139
guanyuan_aq#13,56.21760231569917,140.64487933918483,134.0207525643053
guanyuan_aq#14,57.52392517203587,143.52020282432775,119.31869867139851
guanyuan_aq#15,68.60255630644888,138.1247957845618,113.77543032274299
guanyuan_aq#16,65.1007294396242,133.93750475840073,118.37702997543998
guanyuan_aq#17,70.70851195084364,131.68634682953672,88.0546089455649
guanyuan_aq#18,73.66904898729518,129.11496832972037,92.74258070511169
guanyuan_aq#19,75.76493434054707,129.227318879363,51.7912857780739
guanyuan_aq#20,80.85171085168862,124.3639966895213,43.822297319094496
guanyuan_aq#21,80.2401531993889,174.68066080460116,39.01628920168125
guanyuan_aq#22,72.05705655937747,166.03682769117032,36.494028195597714
guanyuan_aq#23,84.51643854914528,173.49304094334062,35.711095333223746
guanyuan_aq#24,89.6629346492296,177.41920817700603,41.923306736022575
guanyuan_aq#25,92.46017919524277,180.57010028795105,58.3175612075949
guanyuan_aq#26,94.59544229598366,180.44234037986308,88.446290387849
guanyuan_aq#27,95.41704322702469,180.82811498222526,114.1540556427723
guanyuan_aq#28,96.09221625183449,175.17383172468263,138.0183247106377
guanyuan_aq#29,97.81883842564292,179.96417101983036,161.73911208626646
guanyuan_aq#30,88.74347336369337,166.232534295022,166.94253009912862
guanyuan_aq#31,87.06444405838751,152.74710054738603,184.3519548677113
guanyuan_aq#32,84.96852059397014,142.56467198419713,183.0428329249661
guanyuan_aq#33,84.03254846000864,141.6688744647973,164.5404150745966
guanyuan_aq#34,89.1094566221052,149.1957777742639,147.03093714503572
guanyuan_aq#35,90.69917829320656,152.83925578277788,132.78899654718902
guanyuan_aq#36,92.5241000533934,159.17418773848908,112.72176278473664
guanyuan_aq#37,96.13629293970828,159.0341133142101,96.38812696697464
guanyuan_aq#38,93.30755535250006,156.32752513954833,81.29146008336735
guanyuan_aq#39,94.68371242903945,146.7037829837171,66.8150947839335
guanyuan_aq#40,92.24267781216172,144.45361227914708,61.03576873601289
guanyuan_aq#41,89.06955883956846,136.95395416022816,55.73610251461033
guanyuan_aq#42,88.42132850764956,136.6698203961063,47.9357141979302
guanyuan_aq#43,85.1595490094745,134.19083690348134,45.71545178161043
guanyuan_aq#44,80.1255960423086,136.36746060613152,40.425331074927264
guanyuan_aq#45,83.31594840934454,136.84063898776114,41.446884991993535
guanyuan_aq#46,85.54761906233479,141.19368434264788,38.67628841176568
guanyuan_aq#47,91.1772841578192,148.77065507863531,41.76865171171792
wanshouxigong_aq#0,44.25651208328675,107.68419609222435,25.505589928445296
wanshouxigong_aq#1,43.34370689113656,116.55836407900058,56.258495562772396
wanshouxigong_aq#2,45.94073081575578,105.86683342973438,71.1666745628952
wanshouxigong_aq#3,45.75490947148404,125.38967681405808,104.28995334555056
wanshouxigong_aq#4,49.5679474396848,116.93076178324527,110.9138344501709
wanshouxigong_aq#5,49.28168236841708,105.75042051280957,132.0190350164639
wanshouxigong_aq#6,47.775050964442656,109.0554917936816,162.5194940668573
wanshouxigong_aq#7,49.16239196195525,111.18594787662168,181.333188688885
wanshouxigong_aq#8,47.14116792742664,103.69237370593784,186.62575802268998
wanshouxigong_aq#9,48.45633442608111,108.7563213735356,183.6537442872784
wanshouxigong_aq#10,55.784903992994,111.0300284719492,188.37122020150207
wanshouxigong_aq#11,57.49728494242114,118.48887892411969,186.1993779876953
wanshouxigong_aq#12,62.1634297525866,123.73213702012598,150.70269232413096
wanshouxigong_aq#13,62.65457949653098,141.1205186128003,114.93677924634045
wanshouxigong_aq#14,64.59364103040703,148.98097400089046,104.43026571287665
wanshouxigong_aq#15,68.72728896337021,150.84892195235358,101.66718647609814
wanshouxigong_aq#16,70.04693541362613,156.1579399869065,102.58579126190928
wanshouxigong_aq#17,76.25267982935826,162.51606380231476,66.27498729848644
wanshouxigong_aq#18,74.06342068228298,158.5860903151771,55.998782506556395
wanshouxigong_aq#19,74.84985315664397,135.0471099396305,48.9767435618156
wanshouxigong_aq#20,78.64256457977801,138.3381280670605,34.720033896958284
wanshouxigong_aq#21,70.86752417040861,157.97138606187366,26.90770534436627
wanshouxigong_aq#22,82.23237652846396,183.73919044333286,31.167346761597386
wanshouxigong_aq#23,85.05156089651094,176.52604710118146,32.23498997137401
wanshouxigong_aq#24,90.77690290939115,178.83484070822624,39.99225812655429
wanshouxigong_aq#25,93.03646637907768,182.09723079380203,59.351968396589136
wanshouxigong_aq#26,96.15351824665467,184.271628090334,87.57069844127638
wanshouxigong_aq#27,96.43553460341288,184.73813835964376,111.48970999022093
wanshouxigong_aq#28,96.2964144091048,182.19990240175957,134.71606738330644
wanshouxigong_aq#29,97.79002502570029,202.80264434686703,159.10035963025743
wanshouxigong_aq#30,90.53070972809452,169.9648078328841,166.51836755975862
wanshouxigong_aq#31,85.80646548069805,160.0896695350964,179.39871953768952
wanshouxigong_aq#32,86.18553500535745,148.1078522187907,173.18903769085196
wanshouxigong_aq#33,86.78287885866615,147.22823734505894,162.08142349565196
wanshouxigong_aq#34,90.52291870402729,153.14632926830126,145.52668593634633
wanshouxigong_aq#35,92.93178620750216,157.72512407172687,129.25707688822686
wanshouxigong_aq#36,93.13983623655294,165.68518089053023,107.08151817688628
wanshouxigong_aq#37,95.24375454929424,168.19305609610345,94.04789515572428
wanshouxigong_aq#38,94.9206667613497,156.0867662501106,80.6963625641219
wanshouxigong_aq#39,95.24217762955708,147.67006795508098,65.75441490448111
wanshouxigong_aq#40,92.14106083072352,141.72197990814283,58.895312820091135
wanshouxigong_aq#41,89.03260484455427,137.2100274933572,54.055698659746504
wanshouxigong_aq#42,86.18332083096735,133.03046372545882,45.0870121740076
wanshouxigong_aq#43,83.97001865689087,135.4258259888786,42.47704317760051
wanshouxigong_aq#44,79.92781749173871,138.12421360991132,36.77334094801703
wanshouxigong_aq#45,82.34052747095639,138.38510346550802,38.47936009316518
wanshouxigong_aq#46,86.6357950900786,140.58631699546194,38.12499597000068
wanshouxigong_aq#47,91.622204559872,147.58629398866196,41.340952245970676
aotizhongxin_aq#0,41.884509985107385,118.18909013274752,32.06949653727767
aotizhongxin_aq#1,45.05267127589022,106.55912956254532,67.61579649245523
aotizhongxin_aq#2,42.526083322979176,101.64606832001577,87.07905682896502
aotizhongxin_aq#3,46.066607973077666,105.05509966033236,115.026317346587
aotizhongxin_aq#4,44.812116878936386,96.98444987995596,122.71423452675613
aotizhongxin_aq#5,43.33754187003081,101.34783897947436,139.58574534650984
aotizhongxin_aq#6,42.32426185742847,93.5935133130648,170.92694620398066
aotizhongxin_aq#7,41.41103836064277,101.6319521149642,197.0467645447301
aotizhongxin_aq#8,42.67339212500384,88.99997377867679,203.9640281566391
aotizhongxin_aq#9,41.96638898748093,103.27582155766432,200.893722095291
aotizhongxin_aq#10,46.12060171188467,100.3905370827272,198.1481285744095
aotizhongxin_aq#11,52.5649466875628,111.70739655635474,187.5554206980189
aotizhongxin_aq#12,50.3765235933338,127.14867930080796,156.85519448555362
aotizhongxin_aq#13,49.27505956473548,135.7169797861255,145.6710676259166
aotizhongxin_aq#14,47.560699773311654,145.36829325448073,122.87585651593695
aotizhongxin_aq#15,64.15151762676558,144.16483460482544,120.21482794231837
aotizhongxin_aq#16,59.63004109424232,141.4575685090716,99.32583252383594
aotizhongxin_aq#17,67.89149222435076,144.8678867348936,89.86425347190634
aotizhongxin_aq#18,65.88216339400505,142.26285066557534,81.45335505757527
aotizhongxin_aq#19,61.38876235241103,146.99508446334318,50.17561247424649
aotizhongxin_aq#20,72.94455097930326,136.35320191934758,36.10787826884468
aotizhongxin_aq#21,72.81612367118899,158.05433162833137,35.714122002625864
aotizhongxin_aq#22,66.94394884220286,181.75195441401038,34.8022349206349
aotizhongxin_aq#23,78.49903125272006,163.10799349576598,37.231546821547376
aotizhongxin_aq#24,85.13532153769678,170.93413194802162,42.707294364017294
aotizhongxin_aq#25,89.39702679275997,172.33990211983192,58.83991104001821
aotizhongxin_aq#26,92.23833034629881,175.14510424252103,90.8353621841715
aotizhongxin_aq#27,91.79451172826671,176.43424741929826,119.21006863287948
aotizhongxin_aq#28,93.11017446193415,172.22000129419376,143.20618341457032
aotizhongxin_aq#29,93.13967470878227,182.8564384829977,169.79035052954768
aotizhongxin_aq#30,86.12052435715547,170.0111543289234,166.9971155809085
aotizhongxin_aq#31,84.24361760888544,161.39873592526428,182.0365780447543
aotizhongxin_aq#32,84.02275111590076,150.52991893247489,183.7571361732701
aotizhongxin_aq#33,83.06455408628263,149.04359697336898,172.03280968025982
aotizhongxin_aq#34,87.46417526026795,153.60102716183815,157.36945697331834
aotizhongxin_aq#35,89.32094478140628,159.26382795844196,139.06798605681593
aotizhongxin_aq#36,91.02742316950388,164.30570454332278,118.71439580336936
aotizhongxin_aq#37,92.16491391959856,165.42330989874782,98.88869876704665
aotizhongxin_aq#38,90.94909581485877,156.94813139006166,85.5777286317093
aotizhongxin_aq#39,91.88214015860588,151.43176495957752,71.79505238946122
aotizhongxin_aq#40,87.94165826459006,147.33683555842074,65.23111463251581
aotizhongxin_aq#41,84.34400980271762,143.0079704867256,58.17076268453097
aotizhongxin_aq#42,82.17543702903032,136.4047926687238,49.98585311201339
aotizhongxin_aq#43,81.11695672370105,133.74097536946414,45.64011475282685
aotizhongxin_aq#44,79.61179451053725,136.66122669986328,38.359374715899946
aotizhongxin_aq#45,81.45178148199487,136.481190940341,39.92665024391698
aotizhongxin_aq#46,85.02161165208176,139.24163923089444,39.40613452765909
aotizhongxin_aq#47,88.9358302338283,143.28878061920994,43.10947950358804
nongzhanguan_aq#0,42.668625510742224,104.30401023733098,32.303548454842186
nongzhanguan_aq#1,45.78986952532757,105.31302358065255,56.2775998738445
nongzhanguan_aq#2,43.33068768536172,89.23028987634507,73.2803264535157
nongzhanguan_aq#3,42.6938826442976,90.43350675650049,111.8008935305658
nongzhanguan_aq#4,46.68663157412468,87.7190337553949,113.24360437729229
nongzhanguan_aq#5,39.90337939069328,88.8997380562431,138.81094796421317
nongzhanguan_aq#6,37.99560782770969,88.58685173769798,166.1980349238248
nongzhanguan_aq#7,35.305572643056564,86.6064097591653,180.59743985400158
nongzhanguan_aq#8,38.671275055450145,81.07747521067826,190.16734817970328
nongzhanguan_aq#9,43.86780483697567,95.33709221218076,186.7667164096692
nongzhanguan_aq#10,45.48171612376142,87.83678014847783,189.64392418432075
nongzhanguan_aq#11,48.70301707363089,98.28453006727142,178.1497374565961
nongzhanguan_aq#12,52.00835410678784,103.0779292228873,142.48905166196815
nongzhanguan_aq#13,50.77312465848756,118.21853903208618,130.87763583914833
nongzhanguan_aq#14,48.068155358406926,128.23196151862322,110.72227778263994
nongzhanguan_aq#15,59.6565808099454,121.0070462494718,103.37773513205995
nongzhanguan_aq#16,57.99013270447921,121.77518393801444,100.2468755945076
nongzhanguan_aq#17,63.29270040903264,121.60662544661574,75.77587325061086
nongzhanguan_aq#18,52.43946123716067,123.24850112366741,59.805426165980606
nongzhanguan_aq#19,70.67489784099602,132.96450639101417,53.82393383752076
nongzhanguan_aq#20,65.58631619203778,120.29896506787857,42.90019051334437
nongzhanguan_aq#21,63.87424188639284,153.63486993756604,31.264416932816268
nongzhanguan_aq#22,63.449953707319324,183.95765796308063,34.8549738603842
nongzhanguan_aq#23,75.00888379631934,183.3357618380503,34.93462359701614
nongzhanguan_aq#24,82.10926509143643,180.68105913189515,41.097696383942214
nongzhanguan_aq#25,86.53193621991623,182.20659821838123,60.59432418800689
nongzhanguan_aq#26,89.5200626242942,182.99762679293977,93.97989296412196
nongzhanguan_aq#27,90.01681230655926,184.28347066703515,121.0402588614046
nongzhanguan_aq#28,89.77269403190105,179.5260508395211,144.47564851460174
nongzhanguan_aq#29,90.48790094389412,193.2639409072359,165.42188131263973
nongzhanguan_aq#30,85.56161815522216,169.36320529900703,174.10922010826144
nongzhanguan_aq#31,80.05872833409106,157.77995616625228,188.83116161337105
nongzhanguan_aq#32,82.00143610817743,149.504906883566,192.08793164629088
nongzhanguan_aq#33,82.26743134425861,145.6472598626331,177.2427322737231
nongzhanguan_aq#34,87.29487704338997,152.5476527946523,158.18253365847383
nongzhanguan_aq#35,87.68087824221317,155.9585999561429,143.64935923872073
nongzhanguan_aq#36,90.88463496551904,166.92799999552548,120.74194280692122
nongzhanguan_aq#37,92.32654580112568,168.42722004885192,99.83776883118885
nongzhanguan_aq#38,92.55815200196086,159.34266308928906,87.87596791059877
nongzhanguan_aq#39,93.7162371130763,151.19180240256554,74.5405986938033
nongzhanguan_aq#40,90.31726568336408,148.62419700711152,65.63826296556333
nongzhanguan_aq#41,85.64834253793009,139.83117967850686,58.970209356134326
nongzhanguan_aq#42,84.44329323042626,136.27033980984172,51.15793620502999
nongzhanguan_aq#43,80.89625119713263,135.7877214787249,46.730348044589604
nongzhanguan_aq#44,77.64236371612748,139.96849907217737,40.10879487092617
nongzhanguan_aq#45,79.7932356237979,139.19283928860605,39.845710264145005
nongzhanguan_aq#46,84.65030884541505,139.71954629961934,39.57345895560281
nongzhanguan_aq#47,86.4304345291835,146.97047935890706,43.216213375573034
wanliu_aq#0,37.00370844411539,94.38585143261558,43.80063304508578
wanliu_aq#1,42.61012191461323,93.28255310905894,71.89708194331381
wanliu_aq#2,39.8745605984217,96.4611551157701,88.67473325529528
wanliu_aq#3,43.15290812481044,94.96924796745373,113.94414728920948
wanliu_aq#4,45.205227337638206,101.20369951119842,124.04604046495784
wanliu_aq#5,41.92555817852828,102.02240691219922,142.03036382826787
wanliu_aq#6,38.85370344470451,95.24305478317392,172.57270679909686
wanliu_aq#7,42.245360155075815,106.29195982257386,193.43731346559844
wanliu_aq#8,42.18470813431893,105.71817384533207,196.98204734399857
wanliu_aq#9,44.671318085344154,105.73848489760721,188.38114005211602
wanliu_aq#10,47.98265672828787,102.5331704684737,184.78633366211932
wanliu_aq#11,58.73474038796584,115.47627283015707,183.7363839886859
wanliu_aq#12,52.00597284939364,123.5432610015316,151.7704275857971
wanliu_aq#13,56.76182572006989,140.1911389805415,134.38726932203295
wanliu_aq#14,55.35695440057678,142.6916340211962,119.02068327212
wanliu_aq#15,62.15220414753011,152.39816488697227,106.90969436295653
wanliu_aq#16,56.507890048321286,149.1811041284947,100.41986218131376
wanliu_aq#17,67.39861352959055,142.94550862107766,74.18816130318748
wanliu_aq#18,59.313647224521524,126.18379172691259,69.3999271124754
wanliu_aq#19,58.478566056431475,121.77886215939895,61.056379639050405
wanliu_aq#20,62.75858825945643,115.57150889821062,39.86000878905801
wanliu_aq#21,63.12868878823173,157.6246350139169,41.99629366700084
wanliu_aq#22,65.0609834728714,171.77135433998126,42.3055133029087
wanliu_aq#23,68.46922290960335,155.53075219898744,45.260447358094815
wanliu_aq#24,73.95084955319047,157.28893079748744,49.0564855750259
wanliu_aq#25,78.07439080050018,162.57443655066976,64.61506743001047
wanliu_aq#26,80.71804906365749,164.45618844450362,90.3161463982786
wanliu_aq#27,78.09493255981364,168.47492222404222,117.49146046337104
wanliu_aq#28,80.12156246192995,162.02179810228017,143.07032438350407
wanliu_aq#29,81.60686495845654,154.3711882584898,166.55983505139568
wanliu_aq#30,76.94008274166234,149.75919180643004,181.01882987169128
wanliu_aq#31,73.36151632456226,142.6069057297998,186.60992691029145
wanliu_aq#32,73.3241042278904,134.42604885758746,191.1975455704036
wanliu_aq#33,72.79686417083009,135.09102602065823,181.5021302006791
wanliu_aq#34,78.77072806958869,142.24293632672516,175.67769412369162
wanliu_aq#35,79.91820039255872,147.69377522186502,151.50205159411033
wanliu_aq#36,82.25334276141494,155.132369771363,133.05806095520572
wanliu_aq#37,84.94399380843329,157.27579726657726,108.01516523950527
wanliu_aq#38,87.31074647612472,148.94872200178625,94.49138364296208
wanliu_aq#39,88.21267205630144,145.5975574487127,78.86016259687487
wanliu_aq#40,84.04804514933335,143.79548197233964,73.99525021130337
wanliu_aq#41,79.55376894657324,134.8628297228301,62.18900971168349
wanliu_aq#42,76.0698538239838,130.12149966332615,55.017628296331814
wanliu_aq#43,75.47258135746318,130.91464046165729,50.05342220691488
wanliu_aq#44,75.3484543688198,130.68801599930185,41.415658755441825
wanliu_aq#45,76.35286628470617,133.00855072442621,42.11411517018494
wanliu_aq#46,79.61315215721538,134.39827105612844,40.922231370360215
wanliu_aq#47,80.02857209927039,140.47400312938782,44.335489715363366
beibuxinqu_aq#0,28.001471747665647,77.33616827331505,54.65002881590048
beibuxinqu_aq#1,26.088560381133146,82.47966098010669,65.59315258179913
beibuxinqu_aq#2,28.67764482567901,79.44128548110149,86.56488453185915
beibuxinqu_aq#3,29.215217773902268,85.78255796465086,105.78393246470726
beibuxinqu_aq#4,25.706425478572665,96.38330536323609,126.01891239271806
beibuxinqu_aq#5,25.56038487185237,88.73942359122557,137.25670336374404
beibuxinqu_aq#6,28.202049413585872,91.89868544391754,143.15527202579503
beibuxinqu_aq#7,29.6071945947198,97.46662066031813,153.77392964674175
beibuxinqu_aq#8,26.75834381609593,88.34327715839457,168.7453256119867
beibuxinqu_aq#9,29.165844807775866,111.31347372608231,167.14303170542237
beibuxinqu_aq#10,29.8259144717174,106.6516960695888,166.0791197801075
beibuxinqu_aq#11,37.57401243489493,111.55250065770642,170.7796885873787
beibuxinqu_aq#12,35.138253043993394,115.24213003077423,152.34579670306675
beibuxinqu_aq#13,38.43710297785557,109.6399060429266,119.63822670012112
beibuxinqu_aq#14,38.32987009379128,120.1237471781648,109.946993262019
beibuxinqu_aq#15,40.37923934766639,120.46512984945366,94.81376770213724
beibuxinqu_aq#16,36.7012596968184,119.83473397128245,85.01132181829325
beibuxinqu_aq#17,38.491813130860365,119.69301345479609,65.31266838997738
beibuxinqu_aq#18,40.4390370823473,118.26920316624451,55.89796913306118
beibuxinqu_aq#19,36.09239927887853,124.69954361125109,54.744298959944274
beibuxinqu_aq#20,44.70722511128887,103.81484046868346,30.967142099385036
beibuxinqu_aq#21,45.97738652435548,124.98695985835757,35.22346595461453
beibuxinqu_aq#22,40.6215552751299,130.404987792717,28.69316427397151
beibuxinqu_aq#23,46.20466116718807,145.27369909949473,34.51030001046887
beibuxinqu_aq#24,51.153870302035294,143.3973847311803,43.98826314158161
beibuxinqu_aq#25,54.69175186647783,149.23437405253537,61.12218881273472
beibuxinqu_aq#26,56.518879469462156,153.4555537123831,86.55930455792576
beibuxinqu_aq#27,57.833708022741355,158.77323404349517,116.86940358351984
beibuxinqu_aq#28,56.902859813967865,152.99877295335685,137.52981301098777
beibuxinqu_aq#29,59.07680752773465,150.8531501930062,155.62175596787972
beibuxinqu_aq#30,56.56581901489227,140.37123240521908,163.37237296708997
beibuxinqu_aq#31,53.56012584703313,142.73964574635352,183.59620159291902
beibuxinqu_aq#32,53.87750551201421,137.13724669799623,184.09863577015503
beibuxinqu_aq#33,55.43197580176473,139.72966092540773,186.27855971423043
beibuxinqu_aq#34,55.59051351644029,143.95275274264176,167.54975814888883
beibuxinqu_aq#35,55.87253639339148,150.8743830069064,148.14435563571948
beibuxinqu_aq#36,58.126255088538116,154.62564822810018,124.92753810786344
beibuxinqu_aq#37,58.66490932599614,156.83220716425615,112.42175755953433
beibuxinqu_aq#38,63.03257358700426,150.70468422551858,99.83691065443476
beibuxinqu_aq#39,63.1525977261869,149.89723566947418,80.4933415452997
beibuxinqu_aq#40,64.40870381467113,145.08999327961962,73.08747022091457
beibuxinqu_aq#41,62.526259378185244,135.9866817796727,64.34330629073071
beibuxinqu_aq#42,63.357523899753076,131.07817391003326,61.186262825462286
beibuxinqu_aq#43,62.863172502585705,132.0337146328993,55.075068170054706
beibuxinqu_aq#44,61.749044976517546,130.86573305497407,47.57778142911143
beibuxinqu_aq#45,65.80456073450371,132.21262455866818,47.38633970793544
beibuxinqu_aq#46,65.87971584318858,133.9649675700179,43.61872258737674
beibuxinqu_aq#47,67.2515706195799,130.56196466711395,46.96092703237938
zhiwuyuan_aq#0,29.10821908931303,75.5403267093353,54.55297154481218
zhiwuyuan_aq#1,29.168741659159327,75.44228627217046,68.3853326186989
zhiwuyuan_aq#2,28.842563367517144,79.93564163171273,91.59832266048821
zhiwuyuan_aq#3,28.967492838477717,86.83587959471741,118.80732689752159
zhiwuyuan_aq#4,30.063355037949083,82.30634162972947,127.2394954670294
zhiwuyuan_aq#5,31.48234293911028,73.5515559603432,134.31725082656348
zhiwuyuan_aq#6,32.456524710292,79.07440449694663,165.1529084115955
zhiwuyuan_aq#7,30.897388062234093,89.81902499548424,175.72798991510362
